,test,trial,flow_size,ruleset,cpu_bw,suricata_bytes,suricata_packets,suricata_dropped,suricata_drops,eve_kernel_drops,eve_kernel_packets,eve_avg_pkt_size,eve_bytes,cpu_percent_mean,mem_percent_mean
214,4,0,big,small,0.4,93238636.0,256960.0,571986.0,0.6885035154261062,5630249.0,8093137.0,362.0,892843139.0,61.237003934997155,33.49510192871094
215,5,0,big,small,0.4,91136824.0,256440.0,574932.5,0.6770614673232382,5644813.0,8136529.0,357.0,891100596.0,59.4777812318967,32.92564392089844
216,6,0,big,small,0.4,95121615.5,260800.0,593318.0,0.6929876403628235,5758661.0,8215481.0,366.0,899608318.0,56.21938385934391,33.292083740234375
217,7,0,big,small,0.4,91957797.0,256560.0,567438.0,0.6817431463811403,5637297.0,8124606.0,362.0,902107014.0,59.37474567418483,33.555908203125
218,8,0,big,small,0.4,88973802.5,249280.0,571883.0,0.6848221582897498,5571310.0,7979445.0,361.0,870593020.0,58.428984052988895,33.086090087890625
219,9,0,big,small,0.4,93918109.0,256480.0,576937.0,0.6886851123920753,5593472.0,8005012.0,363.0,877106852.0,56.44186486230451,33.15998077392578
220,0,0,small,empty,0.4,,,,,,,,,0.41327376164888463,4.422416687011719
221,1,0,small,empty,0.4,,,,,,,,,0.3071292858417542,4.418182373046875
222,2,0,small,empty,0.4,,,,,,,,,0.412358368886212,4.415092468261719
223,3,0,small,empty,0.4,,,,,,,,,0.4223678134704717,4.419708251953125
224,4,0,small,empty,0.4,,,,,,,,,0.38528785569720736,4.42108154296875
225,5,0,small,empty,0.4,,,,,,,,,0.412613503571398,4.4063568115234375
226,6,0,small,empty,0.4,,,,,,,,,0.3669120459550001,4.4246673583984375
227,7,0,small,empty,0.4,,,,,,,,,0.43051721600060733,4.4132232666015625
228,8,0,small,empty,0.4,,,,,,,,,0.35515874087421534,4.4124603271484375
229,9,0,small,empty,0.4,,,,,,,,,0.409738910984068,4.4200897216796875
230,0,0,big,empty,0.4,,,,,,,,,0.4235250915730798,4.419708251953125
231,1,0,big,empty,0.4,,,,,,,,,0.4156669212006481,4.431190490722656
232,2,0,big,empty,0.4,,,,,,,,,0.42214936753533105,4.4338226318359375
233,3,0,big,empty,0.4,,,,,,,,,0.41023722636660054,4.4150543212890625
234,4,0,big,empty,0.4,,,,,,,,,0.4091489953833073,4.41741943359375
235,5,0,big,empty,0.4,,,,,,,,,0.42533569321268294,4.419708251953125
236,6,0,big,empty,0.4,,,,,,,,,0.3312394988411512,4.4162750244140625
237,7,0,big,empty,0.4,,,,,,,,,0.41001212583855173,4.433441162109375
238,8,0,big,empty,0.4,,,,,,,,,0.3538807940903746,4.4156646728515625
239,9,0,big,empty,0.4,,,,,,,,,0.39088660385014107,4.422760009765625
240,0,0,small,big,0.5,77233944.0,138640.0,718133.0,0.8419857334471406,6701724.0,7991693.0,562.0,724305942.0,75.21622154675138,49.28565979003906
241,1,0,small,big,0.5,78101290.0,139760.0,720660.0,0.837100222383423,7181567.0,8548447.0,560.0,764756224.0,74.27897078676702,49.46235656738281
242,2,0,small,big,0.5,76863063.0,137680.0,732849.0,0.8393066562829263,7389840.0,8766913.0,558.0,770341247.0,75.56599411353598,49.27406311035156
243,3,0,small,big,0.5,76844452.0,137120.0,730253.0,0.8412045100587027,7425620.0,8786067.0,560.0,761949135.0,74.14419686582974,49.27345275878906
244,4,0,small,big,0.5,78047477.0,139680.0,740597.5,0.8400578264819879,7301579.0,8679316.0,558.0,768987538.0,76.11012003179998,49.42543029785156
245,5,0,small,big,0.5,72226525.0,128640.0,734123.0,0.8528142802709962,7075926.0,8327519.0,563.0,704742509.0,74.84253762854944,49.306793212890625
246,6,0,small,big,0.5,67530158.0,120560.0,850153.5,0.8739404100816011,7854080.0,8958412.0,558.0,616375645.0,75.0490242014598,49.39208984375
247,7,0,small,big,0.5,71561580.0,126560.0,753833.0,0.8551435688940113,7006120.0,8198251.0,563.0,670392772.0,75.63132705945661,49.30553436279297
248,8,0,small,big,0.5,72124384.0,127520.0,721433.0,0.8468447847006774,6640211.0,7801893.0,563.0,653488503.0,70.25475278282822,49.2857499556108
249,9,0,small,big,0.5,71956021.0,128160.0,749311.0,0.8522180317726057,6913277.0,8091239.0,564.0,663606760.0,73.38967868281813,49.25834655761719
250,0,0,big,big,0.5,45664741.0,142000.0,723393.0,0.835834467586548,6967143.0,8324711.0,320.0,434032888.0,76.52892438310475,55.13141632080078
251,1,0,big,big,0.5,45480781.0,142480.0,737207.0,0.832526261820925,6878100.0,8196107.0,318.0,418827345.0,64.01333870507179,54.88215359774503
252,2,0,big,big,0.5,46606873.0,147840.0,726397.0,0.828738780776923,6930376.0,8300263.0,316.0,433559606.0,74.6564261831679,54.74761962890625
253,3,0,big,big,0.5,44273192.0,137680.0,721562.0,0.828573036198009,6587946.0,7911639.0,318.0,420602452.0,70.30178118817874,55.02433776855469
254,4,0,big,big,0.5,44744744.0,139600.0,721654.0,0.8303406028723769,6974264.0,8362659.0,315.0,437943169.0,69.09444712084347,55.1031494140625
255,5,0,big,big,0.5,43535054.5,134880.0,865248.0,0.8608340732892096,7904052.0,9157031.0,320.0,401623655.0,73.49895826865358,54.783935546875
256,6,0,big,big,0.5,47442273.0,146480.0,700317.0,0.8269865262213195,6623059.0,8011988.0,320.0,444835798.0,71.10195605039905,54.24232482910156
257,7,0,big,big,0.5,44197859.5,146160.0,736228.5,0.8304154680042433,7069305.0,8467201.0,319.0,446040480.0,75.5533424190762,55.1446533203125
258,8,0,big,big,0.5,47472959.0,152240.0,708640.0,0.8166972075280342,6454345.0,7791710.0,316.0,423488005.0,73.0372387762321,55.04447937011719
259,9,0,big,big,0.5,47485828.0,151120.0,711642.0,0.8215288816853509,6664440.0,8070753.0,318.0,447074581.0,74.92807353269697,55.2667236328125
260,0,0,small,small,0.5,186613380.5,317240.0,583114.5,0.6481981295986073,5321830.0,8185101.0,588.0,1685021339.0,74.82735459715205,25.957489013671875
261,1,0,small,small,0.5,188107199.0,315280.0,512608.0,0.6186580543471636,4869645.0,7759217.0,597.0,1724663390.0,72.71280801007613,25.832748413085938
262,2,0,small,small,0.5,186598632.0,316880.0,528721.0,0.6242470252923938,5297777.0,8452683.0,592.0,1872256814.0,74.09807850101294,25.99945068359375
263,3,0,small,small,0.5,189535159.0,317040.0,508505.0,0.617479663443499,4672169.0,7550983.0,596.0,1715675166.0,75.85840933301772,25.95306396484375
264,4,0,small,small,0.5,191924071.0,321000.0,502201.5,0.6099930704896995,4998852.0,8134587.0,596.0,1870049571.0,73.91755731122441,25.782241821289062
265,5,0,small,small,0.5,185501330.0,316808.0,602662.0,0.6559804162206201,5583331.0,8472876.0,585.0,1691693651.0,75.099904797937,26.02752685546875
266,6,0,small,small,0.5,189074381.0,318174.0,497299.0,0.6080839996429501,4603496.0,7520917.0,596.0,1738441231.0,75.25702407287959,25.896682739257812
267,7,0,small,small,0.5,192369594.0,322282.0,503870.0,0.6100438642689632,4691129.0,7672103.0,596.0,1776266129.0,74.95969084335006,25.828170776367188
268,8,0,small,small,0.5,188643175.5,317440.0,514600.5,0.6196329286537807,4809723.0,7735184.0,592.0,1732185512.0,74.63688509665084,25.86578369140625
269,9,0,small,small,0.5,185883388.0,317520.0,599708.0,0.6535842575155193,5851817.0,8901606.0,586.0,1787385337.0,74.5427419781284,26.0028076171875
270,0,0,big,small,0.5,120534178.0,331760.0,572181.0,0.6237426894209858,5482832.0,8559083.0,356.0,1095487129.0,70.65527756438063,33.78898620605469
271,1,0,big,small,0.5,101827056.0,283840.0,482145.0,0.5965221587113058,4565531.0,7449812.0,368.0,1062262154.0,73.05836124303825,33.380584716796875
272,2,0,big,small,0.5,119305383.0,333760.0,570068.0,0.6211575906754664,5606559.0,8750300.0,365.0,1147704939.0,74.09534000363224,33.99517059326172
273,3,0,big,small,0.5,106226151.0,299200.0,493595.0,0.598817396452432,4690906.0,7620684.0,365.0,1070020865.0,74.21417451062162,33.86207580566406
274,4,0,big,small,0.5,115300449.0,318400.0,508945.0,0.6077216453483374,4925188.0,7920237.0,368.0,1102795519.0,71.90746492469468,33.28681945800781
275,5,0,big,small,0.5,117181589.5,317400.0,491816.0,0.6032017219757341,4846271.0,7882337.0,371.0,1126090808.0,73.69037112872556,33.922576904296875
276,6,0,big,small,0.5,116099628.5,318880.0,510791.5,0.6092648443682916,5027486.0,8086388.0,368.0,1127474912.0,75.85878932937158,33.995933532714844
277,7,0,big,small,0.5,118166811.5,331560.0,574227.5,0.6348222345181049,5415687.0,8496279.0,364.0,1122600010.0,70.8451986461191,32.733917236328125
278,8,0,big,small,0.5,119400395.0,320080.0,490486.0,0.5966757944651723,4849984.0,7890050.0,370.0,1126400517.0,72.30370750174814,33.98582458496094
279,9,0,big,small,0.5,117968616.0,323320.0,509994.0,0.6071198135286933,4998042.0,8070339.0,369.0,1135896311.0,74.79059131873333,33.903160095214844
280,0,0,small,empty,0.5,,,,,,,,,0.4103137716528587,4.4139862060546875
281,1,0,small,empty,0.5,,,,,,,,,0.40406143096267844,4.40826416015625
282,2,0,small,empty,0.5,,,,,,,,,0.4314466110221649,4.4071197509765625
283,3,0,small,empty,0.5,,,,,,,,,0.42228559714029856,4.41986083984375
284,4,0,small,empty,0.5,,,,,,,,,0.37135360618850427,4.418182373046875
285,5,0,small,empty,0.5,,,,,,,,,0.3886308036421263,4.4333648681640625
286,6,0,small,empty,0.5,,,,,,,,,0.42863225872197397,4.416656494140625
287,7,0,small,empty,0.5,,,,,,,,,0.43244868387414553,4.4178009033203125
288,8,0,small,empty,0.5,,,,,,,,,0.42325082942551867,4.4098663330078125
289,9,0,small,empty,0.5,,,,,,,,,0.3860708517359138,4.415130615234375
290,0,0,big,empty,0.5,,,,,,,,,0.42596305746230945,4.4178009033203125
291,1,0,big,empty,0.5,,,,,,,,,0.7759456796437673,4.425086975097656
292,2,0,big,empty,0.5,,,,,,,,,0.4007432723717145,4.4219970703125
293,3,0,big,empty,0.5,,,,,,,,,0.4286032507815138,4.409027099609375
294,4,0,big,empty,0.5,,,,,,,,,0.40983712311842746,4.4254302978515625
295,5,0,big,empty,0.5,,,,,,,,,0.8886856335807523,4.4155120849609375
296,6,0,big,empty,0.5,,,,,,,,,0.4249770444157794,4.4185638427734375
297,7,0,big,empty,0.5,,,,,,,,,0.3189960041054519,4.4239044189453125
298,8,0,big,empty,0.5,,,,,,,,,0.2981272362463596,4.4231414794921875
299,9,0,big,empty,0.5,,,,,,,,,0.383635068621911,4.405975341796875
300,0,0,small,big,0.6,85802874.0,151840.0,725680.0,0.8270583287650313,6843780.0,8270374.0,561.0,799847589.0,89.7270970409268,49.33494567871094
301,1,0,small,big,0.6,85720434.0,151920.0,724970.0,0.8250338135608168,6954042.0,8392696.0,564.0,811039172.0,90.08128706070276,49.38995361328125
302,2,0,small,big,0.6,85762989.5,153160.0,726076.0,0.8240586314227426,6613152.0,8010220.0,561.0,782953200.0,89.10167176182358,49.413299560546875
303,3,0,small,big,0.6,85622788.5,153360.0,692556.0,0.8184383685971978,6667838.0,8142000.0,561.0,826699056.0,89.78778765249348,49.30366516113281
304,4,0,small,big,0.6,86898465.5,154720.0,737083.0,0.8253870315728179,7116811.0,8600606.0,562.0,833968917.0,89.9044754996639,49.43550109863281
305,5,0,small,big,0.6,82845394.0,149840.0,808953.0,0.8426699083738547,7947450.0,9401381.0,560.0,814912156.0,90.38218546185018,49.4830322265625
306,6,0,small,big,0.6,88262442.0,156240.0,699463.5,0.8153623685094001,6725502.0,8235728.0,562.0,849257391.0,89.67201992042469,49.269866943359375
307,7,0,small,big,0.6,88345491.5,156080.0,704724.5,0.8183209501807687,6564111.0,8010826.0,565.0,817014271.0,89.86848107894669,49.42451477050781
308,8,0,small,big,0.6,88811846.0,157600.0,705000.0,0.8172643322660595,6698041.0,8160867.0,564.0,825613323.0,89.96249363206964,49.396629333496094
309,9,0,small,big,0.6,90080196.5,158560.0,698006.5,0.8141427407545213,6883502.0,8447613.0,564.0,882770266.0,90.00030954132879,49.30316925048828
310,0,0,big,big,0.6,56980742.0,178880.0,696896.0,0.7891330244271421,6872189.0,8620138.0,317.0,553894832.0,88.89141013434957,55.80528259277344
311,1,0,big,big,0.6,53135258.5,169120.0,808960.5,0.8218988314039611,7899582.0,9531496.0,317.0,517448800.0,88.1984194684795,55.07881164550781
312,2,0,big,big,0.6,57639605.0,185840.0,663975.0,0.778642577873053,6264166.0,7981334.0,316.0,542870591.0,87.10666798256672,55.59558868408203
313,3,0,big,big,0.6,59062109.5,185960.0,685539.5,0.7834902795087667,6370195.0,8087937.0,316.0,543642602.0,90.63573006097361,55.42411804199219
314,4,0,big,big,0.6,57973668.0,183240.0,665871.0,0.7822957780152272,6372639.0,8116716.0,317.0,552842032.0,88.99394814318217,55.48789978027344
315,5,0,big,big,0.6,60068656.0,189160.0,686895.5,0.7816111376618647,6523429.0,8272704.0,319.0,558499750.0,88.11620641631767,54.74578857421875
316,6,0,big,big,0.6,58304085.0,186720.0,697889.0,0.7880604531729559,6337018.0,8024341.0,317.0,534606338.0,86.12850533166117,55.442466735839844
317,7,0,big,big,0.6,57723042.5,186320.0,670751.0,0.7792331056531636,6179190.0,7888540.0,315.0,538648053.0,89.06055333523656,55.843505859375
318,8,0,big,big,0.6,59902407.0,191840.0,663926.0,0.7745969226174261,6508929.0,8351973.0,316.0,583387011.0,79.57573596111078,55.797334150834516
319,9,0,big,big,0.6,59575754.5,186600.0,695193.0,0.785569645427898,6666960.0,8459200.0,317.0,568876867.0,78.4344333910964,55.68067377263849
320,0,0,small,small,0.6,224807708.0,381851.0,535941.0,0.5828340817123289,5324049.0,9077567.0,590.0,2214032930.0,90.03662846380999,25.872955322265625
321,1,0,small,small,0.6,226923160.0,378240.5,419899.0,0.5259885169130326,4157183.0,7866061.0,600.0,2224833872.0,81.71497248822251,25.80687782981179
322,2,0,small,small,0.6,224248623.0,380913.0,524275.0,0.5782155745153919,4881047.0,8383815.0,589.0,2063003366.0,81.34703303245409,25.653631036931817
323,3,0,small,small,0.6,224698385.5,381710.5,511300.0,0.5712472585606089,5025148.0,8717779.0,589.0,2174414691.0,89.76851374115552,25.88958740234375
324,4,0,small,small,0.6,227888916.0,380875.0,431021.0,0.5305579080050025,4227856.0,7946526.0,598.0,2223576874.0,90.21375085173483,25.892410278320312
325,5,0,small,small,0.6,228461825.0,382019.0,425831.0,0.5264094148479174,4004124.0,7588791.0,599.0,2149031986.0,90.3190305901858,25.836944580078125
326,6,0,small,small,0.6,229255410.0,382391.0,410000.0,0.5160679648922739,4046879.0,7686225.0,599.0,2180740222.0,82.07768945493017,25.737658413973723
327,7,0,small,small,0.6,225311385.5,382760.0,531683.0,0.5817447539267933,4914465.0,8454318.0,588.0,2082551691.0,90.69045935309188,25.90118408203125
328,8,0,small,small,0.6,229843024.0,384437.0,442120.0,0.534819777154394,4243977.0,7910668.0,598.0,2193567015.0,90.21661285896305,25.91716766357422
329,9,0,small,small,0.6,229596186.0,383560.0,426547.5,0.5254306604229708,4063781.0,7683479.0,598.0,2164346437.0,89.99733337662296,25.914459228515625
330,0,0,big,small,0.6,135919814.0,370480.0,395589.0,0.5133459380827372,3816157.0,7238934.0,373.0,1276379825.0,89.81358485008526,33.936004638671875
331,1,0,big,small,0.6,123165388.0,362160.0,477675.0,0.5384018872666981,4924507.0,8686404.0,367.0,1382087293.0,85.3997695942119,33.81439208984375
332,2,0,big,small,0.6,134475443.0,374240.0,415885.5,0.5171836818444664,3945145.0,7378365.0,369.0,1266715348.0,77.92464788235489,33.90284451571378
333,3,0,big,small,0.6,134011161.0,367360.0,420762.0,0.5162172872343689,4156430.0,7764479.0,374.0,1349884756.0,90.10902319894664,33.70048522949219
334,4,0,big,small,0.6,137965531.0,383440.0,413188.0,0.5132381272971862,4193028.0,7883228.0,368.0,1360584917.0,88.75193486572286,34.09431457519531
335,5,0,big,small,0.6,105332864.5,293756.0,423596.0,0.518901941184433,4280733.0,7978861.0,372.0,1375289941.0,88.21811647508235,34.214019775390625
336,6,0,big,small,0.6,131759902.0,360800.0,423316.0,0.5183338516884091,4178436.0,7822591.0,371.0,1354288532.0,82.37436228201521,33.57719421386719
337,7,0,big,small,0.6,124675273.0,350400.0,421887.0,0.5155210968143994,4205639.0,7849706.0,370.0,1349763948.0,89.88614928514748,34.295654296875
338,8,0,big,small,0.6,139601756.0,376741.5,407486.0,0.5156206799467279,4035489.0,7596062.0,373.0,1329505807.0,77.31966802685155,33.69209983132102
339,9,0,big,small,0.6,130377196.0,358080.0,418237.0,0.5176194088868702,4101670.0,7671748.0,373.0,1334109939.0,86.7133497601096,33.44200134277344
340,0,0,small,empty,0.6,,,,,,,,,2.118794670701379,4.4017791748046875
341,1,0,small,empty,0.6,,,,,,,,,0.41340426107365874,4.4159698486328125
342,2,0,small,empty,0.6,,,,,,,,,0.3880404947057986,4.430389404296875
343,3,0,small,empty,0.6,,,,,,,,,0.4017802679883613,4.410552978515625
344,4,0,small,empty,0.6,,,,,,,,,0.42202314420605014,4.42657470703125
345,5,0,small,empty,0.6,,,,,,,,,0.38579214392821515,4.4173431396484375
346,6,0,small,empty,0.6,,,,,,,,,0.3733095171376658,4.425048828125
347,7,0,small,empty,0.6,,,,,,,,,0.4071463153587695,4.4345855712890625
348,8,0,small,empty,0.6,,,,,,,,,0.41575168213349833,4.4211578369140625
349,9,0,small,empty,0.6,,,,,,,,,0.39791296291116746,4.4208526611328125
350,0,0,big,empty,0.6,,,,,,,,,0.40805259818430323,4.4254302978515625
351,1,0,big,empty,0.6,,,,,,,,,0.3973781738098351,4.419708251953125
352,2,0,big,empty,0.6,,,,,,,,,0.4003850205056324,4.41741943359375
353,3,0,big,empty,0.6,,,,,,,,,1.0638709984094177,4.4313812255859375
354,4,0,big,empty,0.6,,,,,,,,,0.3680408602792725,4.419708251953125
355,5,0,big,empty,0.6,,,,,,,,,0.4299928034759546,4.4200897216796875
356,6,0,big,empty,0.6,,,,,,,,,0.40757711886780956,4.424285888671875
357,7,0,big,empty,0.6,,,,,,,,,0.39981420455424155,4.4162750244140625
358,8,0,big,empty,0.6,,,,,,,,,0.29748129690184455,4.41436767578125
359,9,0,big,empty,0.6,,,,,,,,,0.42285068072435444,4.424400329589844
360,0,0,small,big,0.7,100017005.0,178320.0,768949.0,0.8113993874530763,6998232.0,8614975.0,562.0,908094434.0,96.45701510417503,49.34675043279474
361,1,0,small,big,0.7,105275898.5,187520.0,662167.5,0.7794157978928139,6561545.0,8412959.0,560.0,1037834349.0,105.32438444361803,49.283599853515625
362,2,0,small,big,0.7,106344357.0,188080.0,671579.5,0.7798477067469453,6722150.0,8561504.0,563.0,1036409791.0,105.39923369559249,49.225311279296875
363,3,0,small,big,0.7,107697330.0,190720.0,667099.0,0.7769667619387044,6523406.0,8363829.0,564.0,1037490400.0,105.26297728343425,49.33830261230469
364,4,0,small,big,0.7,105066922.0,186920.0,677312.5,0.7814167459836752,6664470.0,8488153.0,562.0,1025082850.0,105.83628742194378,49.312782287597656
365,5,0,small,big,0.7,107099619.0,191360.0,663631.5,0.7755241200392652,6453061.0,8313331.0,561.0,1043845261.0,105.62601783763185,49.37416076660156
366,6,0,small,big,0.7,106897820.0,190600.0,680239.5,0.7788706115931857,6206557.0,7942145.0,562.0,976255402.0,105.62184761928117,49.35630798339844
367,7,0,small,big,0.7,106653276.5,189360.0,670537.5,0.7806319796732705,6228529.0,7966323.0,562.0,975926700.0,104.70365322499745,49.48066711425781
368,8,0,small,big,0.7,109932551.0,193920.0,665384.0,0.7708894753793716,6110934.0,7876025.0,564.0,995177071.0,105.53967285066702,49.320526123046875
369,9,0,small,big,0.7,108737164.5,192400.0,671314.5,0.7770091061926161,6663060.0,8565490.0,564.0,1073127975.0,105.33313287651808,49.36775207519531
370,0,0,big,big,0.7,70489065.5,219600.0,620987.0,0.7324333218138779,6150145.0,8272891.0,318.0,675303386.0,90.09274968503888,55.89544122869318
371,1,0,big,big,0.7,71918534.5,230200.0,640977.5,0.7315007132667618,5964556.0,8062005.0,314.0,659606813.0,105.20230790047064,56.23016357421875
372,2,0,big,big,0.7,70933908.0,222960.0,646003.0,0.7388084196320842,6303032.0,8449449.0,318.0,682289278.0,102.92608696867853,55.900726318359375
373,3,0,big,big,0.7,69178138.0,220400.0,654360.5,0.7442219516647341,6279491.0,8367382.0,317.0,662818990.0,97.06884893855332,55.881500244140625
374,4,0,big,big,0.7,71781953.5,224960.0,640045.0,0.736898944293781,6164552.0,8300776.0,318.0,679570339.0,105.27566535799045,56.52000427246094
375,5,0,big,big,0.7,71803431.0,223280.0,615286.0,0.729915594545379,6049410.0,8225467.0,317.0,689667048.0,101.56833919498553,56.245994567871094
376,6,0,big,big,0.7,66690944.0,214360.0,749726.0,0.777685343468375,6786598.0,8738170.0,314.0,612447150.0,103.84389724465534,56.09893798828125
377,7,0,big,big,0.7,72559129.0,230600.0,631844.0,0.7304183371019277,5823197.0,7914881.0,314.0,657279430.0,102.54788711771099,56.46617889404297
378,8,0,big,big,0.7,74467190.0,235040.0,627704.5,0.7242290194883936,6157462.0,8415883.0,317.0,716173561.0,99.32952108460975,56.10572814941406
379,9,0,big,big,0.7,73894267.0,232960.0,645380.0,0.7330140258300614,6282778.0,8492277.0,319.0,704892085.0,106.06657025854925,56.52671813964844
380,0,0,small,small,0.7,268482729.0,447420.0,347733.0,0.4368732791973451,3258644.0,7353728.0,599.0,2455986950.0,104.79541013963157,25.780029296875
381,1,0,small,small,0.7,269571578.0,449245.0,346741.0,0.4337748965731206,3264613.0,7388597.0,599.0,2472314404.0,102.22989255837315,25.846290588378906
382,2,0,small,small,0.7,266504294.5,445604.0,351037.0,0.4404412982489599,3358276.0,7516189.0,598.0,2487259738.0,105.53794610476409,25.81645965576172
383,3,0,small,small,0.7,269841972.5,449826.0,351923.5,0.43921535591041555,3401940.0,7669585.0,599.0,2558900029.0,105.4968288490127,25.810012817382812
384,4,0,small,small,0.7,267511408.5,447708.0,349957.5,0.440022657632114,3323246.0,7516134.0,597.0,2506435582.0,105.27428284677326,26.002349853515625
385,5,0,small,small,0.7,269008680.0,448320.0,343248.0,0.43074204769625385,3445045.0,7737814.0,599.0,2573167604.0,105.26839875663723,25.963134765625
386,6,0,small,small,0.7,266852961.0,446699.0,356500.0,0.44401433798894513,3531493.0,7873096.0,598.0,2597477465.0,105.36474839567207,25.9698486328125
387,7,0,small,small,0.7,262147412.0,444919.0,447832.0,0.4993983783536643,4459280.0,8811727.0,590.0,2570210198.0,105.00471018083874,26.02081298828125
388,8,0,small,small,0.7,268621344.0,449200.0,365301.0,0.4471018625725483,3392575.0,7509713.0,598.0,2463875877.0,105.22662180249479,25.87963104248047
389,9,0,small,small,0.7,266791356.0,445920.0,351058.0,0.4411905904944791,3362438.0,7552573.0,598.0,2506207634.0,105.30492179836043,25.913009643554688
390,0,0,big,small,0.7,150930590.0,416640.0,349970.0,0.43237399850509317,3556485.0,7842390.0,374.0,1603551243.0,104.61799812383519,34.36897277832031
391,1,0,big,small,0.7,164094751.5,444960.0,343781.0,0.4312066362831897,3380066.0,7514036.0,375.0,1553083767.0,105.25890957083087,34.29359436035156
392,2,0,big,small,0.7,162895743.0,430840.0,329807.0,0.4220927189271547,3283342.0,7350687.0,376.0,1530925530.0,105.15931021090645,34.278564453125
393,3,0,big,small,0.7,164145297.0,441080.0,337852.5,0.43007471036843453,3412653.0,7607446.0,373.0,1567900588.0,103.8061427876127,34.57408905029297
394,4,0,big,small,0.7,163507860.0,446563.5,339491.5,0.43186149047463973,3393597.0,7561559.0,378.0,1576740241.0,100.7405393294241,34.18060302734375
395,5,0,big,small,0.7,140605627.0,389200.0,352193.0,0.4410102616437413,3400487.0,7401479.0,370.0,1483759962.0,104.82308059911172,33.97514343261719
396,6,0,big,small,0.7,161846925.0,437040.0,333681.5,0.42326460768793633,3416188.0,7679980.0,370.0,1577926820.0,101.94225665542129,33.954734802246094
397,7,0,big,small,0.7,163497104.5,437270.5,339533.0,0.4350747660018593,3252056.0,7222442.0,374.0,1487436454.0,96.61645308631482,33.99261474609375
398,8,0,big,small,0.7,160586980.0,440560.0,333622.0,0.42431727071081177,3367591.0,7532764.0,371.0,1546159261.0,105.09975565674179,34.29298400878906
399,9,0,big,small,0.7,150043396.5,414880.0,373312.5,0.46327550753216323,3604513.0,7441988.0,369.0,1415706896.0,103.41396036232223,34.24560546875
400,0,0,small,empty,0.7,,,,,,,,,0.4174299055474441,4.41436767578125
401,1,0,small,empty,0.7,,,,,,,,,0.40800788125505294,4.400634765625
402,2,0,small,empty,0.7,,,,,,,,,0.39477691844275553,4.422721862792969
403,3,0,small,empty,0.7,,,,,,,,,0.4300729975043188,4.4248199462890625
404,4,0,small,empty,0.7,,,,,,,,,0.37715427798742135,4.428977966308594
405,5,0,small,empty,0.7,,,,,,,,,0.3842922291341748,4.4208526611328125
406,6,0,small,empty,0.7,,,,,,,,,0.41097714750200864,4.428863525390625
407,7,0,small,empty,0.7,,,,,,,,,0.372834077258253,4.425697326660156
408,8,0,small,empty,0.7,,,,,,,,,0.41852625291414663,4.4147491455078125
409,9,0,small,empty,0.7,,,,,,,,,0.3995109246248173,4.4162750244140625
410,0,0,big,empty,0.7,,,,,,,,,0.41693263966235533,4.4220733642578125
411,1,0,big,empty,0.7,,,,,,,,,0.42202198274755914,4.41680908203125
412,2,0,big,empty,0.7,,,,,,,,,0.38702243902465006,4.4178009033203125
413,3,0,big,empty,0.7,,,,,,,,,0.3858618975049937,4.4295501708984375
414,4,0,big,empty,0.7,,,,,,,,,0.4052660724344008,4.418830871582031
415,5,0,big,empty,0.7,,,,,,,,,0.41335169441442793,4.422760009765625
416,6,0,big,empty,0.7,,,,,,,,,0.42485772132314664,4.4310760498046875
417,7,0,big,empty,0.7,,,,,,,,,0.4203842788035345,4.4223785400390625
418,8,0,big,empty,0.7,,,,,,,,,0.41524774470296516,4.414558410644531
419,9,0,big,empty,0.7,,,,,,,,,0.40997838504858175,4.40826416015625
420,0,0,small,big,0.8,87717755.0,155840.0,411328.0,0.7259250369732416,5815369.0,8013809.0,563.0,1238043324.0,110.75841438172587,49.449608542702414
421,1,0,small,big,0.8,87460700.0,155680.0,419976.0,0.7297686153760609,6159082.0,8448805.0,561.0,1285053498.0,120.20680859602217,49.44450378417969
422,2,0,small,big,0.8,88453698.0,156309.0,411916.0,0.7245001336729094,5780936.0,7969972.0,565.0,1236141765.0,119.91945762110072,49.513092041015625
423,3,0,small,big,0.8,83594285.0,149880.0,476186.0,0.7605687343074181,6935066.0,9112855.0,558.0,1215222761.0,120.42351699112551,49.54078674316406
424,4,0,small,big,0.8,87883781.0,156807.0,422133.0,0.7288572804922898,6230197.0,8546904.0,564.0,1307760650.0,110.23349706257274,49.30454600941051
425,5,0,small,big,0.8,88785155.0,157334.5,412827.0,0.7227426710667986,5801739.0,7995216.0,562.0,1233953073.0,109.9994181135488,49.426720359108664
426,6,0,small,big,0.8,88421506.5,157465.0,411799.5,0.7264001255943462,6210321.0,8558826.0,560.0,1316550476.0,112.28708394876786,49.32178150523793
427,7,0,small,big,0.8,87279302.0,156240.0,420492.0,0.7276723214486579,6048095.0,8288595.0,559.0,1253773230.0,120.0879373048028,49.47151184082031
428,8,0,small,big,0.8,87601512.0,155595.0,413121.0,0.7233498271822832,5979073.0,8190812.0,560.0,1239560360.0,120.38113909638466,49.56687927246094
429,9,0,small,big,0.8,88044715.0,155760.0,410912.0,0.7229529540096414,5975850.0,8211128.0,563.0,1258025221.0,119.75509887516905,49.49165344238281
430,0,0,big,big,0.8,58400748.0,184476.0,377493.0,0.6710115842743964,5527080.0,8145736.0,317.0,829847409.0,113.93669190127562,56.382293701171875
