,metric_vnf0_eth_input_rx_bytes,metric_vnf0_suricata_bytes,metric_vnf0_suricata_dropped,metric_vnf0_suricata_drops,metric_vnf0_suricata_packets,param_vnf0_cmdstart,param_vnf0_cpubw,param_vnf0_cpuset,param_vnf0_memmax,param_agent0_cmdstart,param_repetition,param_exptimelimit
139,8267600046.0,112771401.25,263878.25,0.4807035537012807,286013.0,./start.sh small_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
140,9216531726.0,108745878.875,224532.625,0.5526594718561522,182999.125,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
141,9216531726.0,121825172.875,225786.625,0.5283603944919028,203536.0,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
142,9216531726.0,110250261.75,225497.25,0.5527315043335107,184255.5,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
143,9216531726.0,117934229.0,241904.5,0.5533606195968137,197440.375,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
144,9216531726.0,127110693.75,244376.25,0.5370527410564694,212984.375,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
145,9216531726.0,110626277.625,239952.75,0.5616528015462537,187752.625,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
146,9216531726.0,131320849.5,236658.375,0.5235712089166563,218975.125,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
147,9216531726.0,109728244.375,221722.25,0.5502485734866115,182612.625,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
148,9216531726.0,116320947.875,234220.5,0.5464114559062737,194555.5,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
149,9216531726.0,127262665.75,237176.5,0.5292142609706533,213853.0,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
150,8010063047.0,129705906.75,204661.5,0.38685339429893495,324065.25,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
151,8221849230.0,129346139.0,215967.0,0.39967336514861657,326143.0,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
152,7863586662.0,124831227.0,205391.5,0.3929740074436643,315604.25,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
153,8218107540.0,129898222.25,212456.0,0.3943196924597421,324518.0,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
154,8267939916.0,129310374.0,213272.5,0.3951440849975034,325444.0,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
155,8129948514.0,129700164.5,214971.25,0.39951689160307613,324397.25,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
156,8246334477.0,131183564.25,214024.25,0.39679586563307495,326414.5,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
157,8239514935.0,129804077.5,216129.25,0.40078449298165747,324691.0,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
158,8240479881.0,130185707.25,215385.5,0.39800944920302667,328538.75,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
159,8248184522.0,129740757.75,212882.0,0.39469608936942013,324494.5,./start.sh small_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
160,9216531726.0,154540608.5,287072.5,0.5181056560322408,263266.75,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
161,9216531726.0,120451823.325,187097.375,0.48339763546514203,201416.3,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
162,9216531726.0,131789317.875,223504.25,0.5047407465956053,221816.25,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
163,9216531726.0,144287615.0,220631.25,0.4775282646789789,241922.625,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
164,9216531726.0,122220686.375,216994.0,0.5170621835103238,206277.5,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
165,9216531726.0,139836494.125,228577.75,0.4970176851474605,234660.875,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
166,9216531726.0,130118291.25,206643.5,0.49201140840463586,216684.625,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
167,9216531726.0,136019945.125,219053.375,0.4905010960812018,229007.25,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
168,9216531726.0,132210932.625,189135.875,0.4637479097297483,220473.625,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
169,9216531726.0,133530765.875,217359.375,0.49496305442907074,225338.125,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
170,8085107193.0,145519066.25,161991.0,0.30832641780931425,365037.25,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
171,7890156890.0,143393327.75,153269.75,0.3010919931145746,356823.25,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
172,8114421233.0,144508483.5,162702.75,0.3091878255788266,365461.75,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
173,8251264818.0,145447048.0,163387.0,0.30826587122461,367165.5,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
174,7960686016.0,144484961.25,162605.25,0.3088401205691136,365755.25,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
175,8067726588.0,145655247.5,163803.0,0.3104019707700689,366289.75,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
176,7875149727.0,144899791.25,156462.5,0.30178025517633783,362392.5,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
177,8097398002.0,145623030.5,161543.5,0.3057010188078505,366975.0,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
178,8213971056.0,147737583.25,164774.5,0.3073920288635042,368153.75,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
179,7861846778.0,146835818.75,162911.625,0.3057969157823309,368497.75,./start.sh small_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
180,9216531726.0,150316651.0,177774.125,0.4165646631805346,251605.75,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
181,9216531726.0,195531714.5,231621.25,0.4121134400086116,327670.75,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
182,9216531726.0,143877957.625,179822.875,0.4350045191292671,241133.75,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
183,9216531726.0,115277389.0,238391.875,0.5505272939154442,195121.875,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
184,9216531726.0,159629838.5,195161.375,0.42699418482694645,265247.375,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
185,9216531726.0,140003887.25,189092.875,0.45213787257648197,236492.5,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
186,9216531726.0,161553206.875,190713.875,0.41761971888814375,271524.75,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
187,9216531726.0,192668563.0,238419.25,0.5032691913936096,326870.25,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
188,9216531726.0,150257401.25,187360.75,0.4282062848551144,253111.5,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
189,9216531726.0,150722001.125,210057.25,0.45828006370538443,254675.375,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
190,7993202671.0,163980703.0,109192.5,0.21019132189008086,409937.5,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
191,8172620077.0,164310339.25,107147.25,0.17792892637728416,411249.875,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
192,7995384054.0,165026878.5,109296.0,0.20977817017989184,412756.25,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
193,7925552590.0,162524440.25,106197.75,0.20624526616301878,407515.0,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
194,7826143649.0,163648331.5,105926.5,0.20578421763764812,409280.5,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
195,7920989997.0,163828733.75,107347.0,0.2071473126781654,410587.0,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
196,7981634086.0,162829005.5,108030.75,0.20897889188565724,408869.5,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
197,7831109320.0,163590911.25,109070.0,0.20964618482193914,411164.5,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
198,7946657167.0,162510325.0,108815.75,0.21094333075507946,407544.0,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
199,8008336969.0,163261517.5,107000.25,0.2076852081893774,410128.0,./start.sh small_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
200,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
201,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
202,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
203,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
204,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
205,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
206,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
207,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
208,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
209,9216531726.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
210,12560378602.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
211,12376413389.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
212,12605448812.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
213,12634029311.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
214,12575229042.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
215,12205724672.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
216,12577436894.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
217,12611356013.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
218,12559063733.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
219,12591452324.0,,,,,./start.sh big_ruleset,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
220,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
221,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
222,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
223,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
224,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
225,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
226,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
227,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
228,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
229,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
230,11412840619.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
231,10584394978.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
232,10532139320.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
233,11142891689.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
234,10591428938.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
235,10639528444.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
236,10351158242.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
237,10635265434.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
238,10937229217.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
239,10990013760.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
240,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
241,9216531726.0,35.0,3294.0,0.7365008384572387,0.5,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
242,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
243,9216531726.0,140.0,0.0,0.0,2.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
244,9216531726.0,140.0,4939.0,0.7031605922551253,2.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
245,9216531726.0,70.0,0.0,0.0,1.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
246,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
247,9216531726.0,70.0,4182.0,0.8049273409681456,1.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
248,9216531726.0,0.0,1518.5,0.6623773173391494,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
249,9216531726.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
250,9832188999.0,43725722.0,1207284.0,0.9067281123988244,123679.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
251,10591989313.0,46174229.0,1235828.0,0.9062428731604045,127515.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
252,9708198899.0,44807857.0,1162402.0,0.9024902289917499,124992.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
253,10491300978.0,48444185.0,1203958.0,0.9003547701023927,132610.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
254,9905938393.0,44875931.0,1151743.0,0.9009140999486865,125994.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
255,10268017906.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
256,10074614755.0,45244955.0,1176466.0,0.8998956656896161,130120.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
257,9857536288.0,46754287.0,1164555.0,0.9011574819235341,127164.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
258,10413733868.0,0.0,0.0,error f=0,0.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
259,10554129883.0,45338882.0,1185609.0,0.9015599240797406,129109.0,./start.sh big_ruleset,0.3,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
260,9216531726.0,17.5,307.75,0.8972303206997084,0.25,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
261,9216531726.0,17.5,0.0,0.0,0.25,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
262,9216531726.0,17.5,0.0,0.0,0.25,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
263,9216531726.0,70.0,3277.0,0.6586934673366834,1.0,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
264,9216531726.0,35.0,0.0,0.0,0.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
265,9216531726.0,35.0,1430.75,0.7740059507708953,0.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
266,9216531726.0,140.0,0.0,0.0,2.0,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
267,9216531726.0,35.0,0.0,0.0,0.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
268,9216531726.0,35.0,58.5,0.6223404255319149,0.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
269,9216531726.0,17.5,705.5,0.5897596656217345,0.25,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
270,9603318359.0,43500229.0,913406.3333333335,0.8848367251516374,118598.33333333331,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
271,9683049968.0,42500394.333333336,906630.3333333335,0.8821237591394279,120953.66666666669,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
272,10044630339.0,38781595.0,802746.0,0.8821357957434744,107129.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
273,9850408609.0,42875992.0,898223.0,0.8845557294246595,117017.66666666669,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
274,10018364128.0,38155964.0,807966.75,0.8827919772977642,107097.0,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
275,9870348434.0,44229435.0,904840.3333333335,0.8831010351510207,119515.0,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
276,9970732977.0,41929675.333333336,869913.6666666665,0.8798960877825598,118567.66666666669,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
277,9831653292.0,39086307.0,812546.75,0.8816538657890782,108870.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
278,10037035398.0,42880577.66666666,904941.0,0.8826034826585556,120032.0,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
279,10040005874.0,36690455.5,809742.25,0.8893140711754599,100665.5,./start.sh big_ruleset,0.4,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
280,9216531726.0,17.5,25508.0,0.9677609052366002,0.25,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
281,9216531726.0,12037342.5,197783.0,0.9873944126045889,21981.25,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
282,9216531726.0,17.5,160434.0,0.93406798940663,0.25,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
283,9216531726.0,43.75,2783.625,0.751239753061431,0.625,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
284,9216531726.0,17875366.75,238749.25,0.8840076496986033,32120.75,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
